county,station code,station name,latitude,longitude,open year
Sligo,2740,LOUGH GILL,54.37639,-8.49222,1985
Sligo,1336,SLIGO (Ard Na Veagh),54.30556,-8.54722,1942
Sligo,2836,ARDTARMON,54.26861,-8.48583,1985
Sligo,2935,GORTNALECK,54,-8.77361,1951
Sligo,2936,ROSSES POINT G.S.,54.27944,-8.59861,1988
Sligo,3036,COLLOONEY,54.30278,-8.41111,1989
Sligo,3040,CURRY G.S.,54.41778,-8.485,1996
Sligo,3135,SLIGO AIRPORT,54.13194,-8.84722,1952
Sligo,3136,KINSELLAGH,54.055,-8.52278,1989
Sligo,736,GRANGE (Mountemple),54.24722,-8.86667,1942
Sligo,3236,CLOONACOOL (Lough Easkey),54.09806,-8.34917,1992
Sligo,3436,BALLYMOTE (LISSANANNY),54.28667,-8.95111,1994
Sligo,3536,DROMORE WEST G.S.,54.02444,-8.4775,2002
Sligo,1536,LOUGH ARROW,54.26944,-8.46111,1942
Sligo,3635,EASKEY (Bunowna),54.05417,-8.72361,1969
Sligo,3636,BALLYMOTE (CULFADDA),54.09639,-8.36472,2002
Sligo,3736,SLIGO (TRANS.STN.),54.33472,-8.4975,2003
Sligo,436,TUBBERCURRY (MARIST CONVENT),54.26806,-8.59167,1951
Sligo,3836,RIVERSTOWN (ANNAGH),54.19917,-8.43333,2007
Sligo,3936,DRUMCLIFFE (CULLAGHBEG),54.24306,-8.73056,2012
Sligo,1636,STRANDHILL G.S.,54.02778,-8.33889,1942
Sligo,4036,CASTLE DARGAN GOLF CLUB,54.10361,-8.68417,2013
Sligo,835,SKREEN II,54.21389,-9.08889,1942
Sligo,836,BALLINAFAD G.S.,54.28611,-8.96389,1942
Sligo,4136,BALLYMOTE (Lavagh),54.08139,-8.50806,2015
Sligo,4435,ENNISCRONE G.S.,54.05028,-8.71861,1985
Sligo,1736,EASKEY G.S.,54.20139,-8.3625,1942
Sligo,4729,BALLYMOTE (Keenaghan),53.93472,-8.50833,1963
Sligo,1836,TUBBERCURRY (Bawn House),54.09167,-8.51389,1957
Sligo,935,BALLINTOGHER G.S.,54.05,-8.73333,1942
Sligo,936,COOLAVIN,54.17222,-8.60278,1942
Sligo,5285,BALLYMOTE (VOC.SCH.),54.27944,-8.59861,2019
Sligo,5435,TUBBERCURRY G.S.,54.00472,-8.77222,1997
Sligo,5735,COOLANEY G.S.,54.20667,-9.11583,2004
Sligo,535,SLIGO AIRPORT,54.18056,-9.04722,1942
Sligo,1029,CURRY,54.09722,-8.25,1942
Sligo,2036,ENNISCRONE GOLF CLUB,54.24167,-8.46944,1969
Sligo,1035,BALLYMOGHANY G.S.,54.03611,-8.89167,1942
Sligo,1036,GEEVAGH G.S.,54.24444,-8.71944,1942
Sligo,2136,SLIGO (110 K.V.STN.),54.05861,-8.50972,1981
Sligo,2235,ACLARE G.S.,54.10278,-8.77778,1944
Sligo,7885,SKREEN,54.20778,-8.86694,2020
Sligo,1136,BALLYMOTE (Rathmullen),54.08889,-8.51389,1942
Sligo,2336,CLOONACOOL G.S.,54.30667,-8.54972,1981
Sligo,336,Lough_Easkey_WTP,54.35278,-8.5625,1951
Tipperary,10012,BALLYMOTE G.S.,52.356968,-7.703838,1900
Tipperary,2512,ROCK HOUSE ROSSES POINT,52.68611,-8.04722,1943
Tipperary,2612,LISSADELL G.S.,52.73333,-7.71389,1943
Tipperary,1312,CLONMEL (BRUCE VILLA),52.27222,-7.99583,1953
Tipperary,2712,SHEVRIE G.S.,52.78889,-7.71944,1943
Tipperary,1319,MOYNE G.S.,52.71111,-8.40556,1943
Tipperary,2812,CLOGHEEN (GLENLEIGH),52.75278,-7.95833,1943
Tipperary,712,TEMPLETUOHY G.S.,52.67361,-7.99861,1950
Tipperary,2912,NEWPORT G.S.,52.79444,-7.83056,1943
Tipperary,412,BORRISOLEIGH G.S.,52.38333,-7.92778,1897
Tipperary,3012,THURLES (KNOCKLOUGH RESV.),52.56389,-7.76389,1943
Tipperary,3112,TEMPLEMORE G.S.,52.55833,-8.05,1943
Tipperary,419,CAHIR ABBEY,53,-8.13333,1929
Tipperary,3206,BALLINURE G.S.,52.32222,-8.175,1951
Tipperary,3219,DUNDRUM G.S.,52.58333,-8.16667,1943
Tipperary,1475,BORRISOKANE (TRANS.STN.),53.035,-8.00861,2008
Tipperary,3311,GALTEE MOUNTAINS,52.46528,-8.35417,1951
Tipperary,3312,CAPPAWHITE G.S.,52.45278,-8.08889,1943
Tipperary,3319,GURTEEN,53.09167,-8.12222,1943
Tipperary,3412,EMLY G.S.,52.325,-7.98333,1943
Tipperary,3419,BANSHA (CHAIR HILL FOR.STN.),52.99722,-8.125,1943
Tipperary,3512,LORRHA G.S.,52.26944,-8.09444,1943
Tipperary,3519,BALLYLOOBY G.S.,52.94167,-8.04167,1943
Tipperary,3712,BORRISOKANE G.S.,52.36111,-7.57778,1943
Tipperary,3719,BALLYPOREEN G.S.,52.85556,-8.19444,1943
Tipperary,3812,CLOUGHJORDAN G.S.,52.43889,-7.88333,1944
Tipperary,3819,KILSHEELAN G.S.,52.93056,-8.23889,1943
Tipperary,1619,NENAGH (TRANS.STN.),52.76111,-8.47222,1923
Tipperary,3912,NEW INN G.S.,52.56944,-7.67222,1944
Tipperary,3919,PUCKAUN G.S.,52.775,-8.075,1943
Tipperary,4012,BIRDHILL (Parteen Weir),52.46667,-7.69167,1944
Tipperary,4019,KILLENAULE (VOC.SCH.),52.68611,-8.23889,1943
Tipperary,4112,TEMPLEDERRY G.S.,52.53333,-7.5825,1962
Tipperary,4219,FETHARD G.S.,52.88333,-8.35278,1944
Tipperary,4412,REARCROSS G.S.,52.63194,-7.70972,1950
Tipperary,4613,DRANGAN (Moanvurrin),52.59917,-7.48472,1984
Tipperary,4612,PORTROE G.S.,52.38083,-7.91889,1951
Tipperary,912,LITTLETON,52.63333,-8.11111,1943
Tipperary,4619,BALLINGARRY (JESSEFIELD HOUSE),53.04028,-8.01389,1951
Tipperary,4712,CAHIR (Voc.Sch.),52.65556,-7.825,1952
Tipperary,4719,HOLLYFORD G.S.,52.76667,-8.32639,1953
Tipperary,4812,GURTEEN (AGR.COLL.),52.35833,-7.925,1953
Tipperary,4819,THURLES (SUGAR FACTORY),52.734,-8.141,1953
Tipperary,512,NEWPORT (KILLOSCULLY),52.47778,-8.16389,1947
Tipperary,4912,CAHIR PARK,52.45278,-7.52778,1953
Tipperary,5012,SILVERMINES MTNS.(Curreeny),52.40694,-8.12222,1955
Tipperary,5019,TIPPERARY (ARD NA CREE),52.86667,-8.19722,1956
Tipperary,519,SLIEVENAMON (GLENASKAUGH),53.06667,-8.18333,1926
Tipperary,5219,BANSHA (Aherlow W.W.),52.96528,-7.83611,1957
Tipperary,5312,NENAGH (VOC.SCH.),52.76667,-7.68056,1960
Tipperary,1919,BORRISOKANE (SLEVYR),52.95278,-8.06389,1931
Tipperary,5319,ROSCREA (FANURE),52.96389,-7.85556,1958
Tipperary,5406,TEMPLETUOHY (BORD NA MONA),52.32667,-8.16611,1984
Tipperary,5412,CLOUGHJORDAN (MODREENY),52.49028,-8.18056,1962
Tipperary,313,ROSCREA (MT.ST.JOSEPH),52.88333,-7.82778,1943
Tipperary,5419,GALTEE MOUNTAINS SKEHEENARINKY,52.71389,-8.40556,1959
Tipperary,5512,TIPPERARY (BOHERCROWE),52.37306,-7.65694,1962
Tipperary,1012,CLONAKENNY G.S.,52.51667,-7.58333,1944
Tipperary,1013,NEWPORT (VOC.SCH.),52.58611,-7.53889,1943
Tipperary,5612,CLONMEL (Redmondstown),52.47778,-8.15972,1965
Tipperary,5719,DRANGAN,52.86528,-8.20139,1967
Tipperary,2012,BALLINGARRY STH. G.S.,52.51056,-7.92861,1910
Tipperary,5819,TIPPERARY (MICHAEL ST.),52.87083,-8.19028,1971
Tipperary,319,NENAGH (CONVENT OF MERCY),52.80833,-8.44167,1866
Tipperary,6012,CASHEL (Ballinamona),52.56944,-7.67222,1971
Tipperary,6119,NENAGH (CONNOLLY PARK),52.95278,-7.79361,1984
Tipperary,2085,KILLALOE (BALLINA),52.45861,-7.82917,2018
Tipperary,6212,KILLENAULE (RIVERSDALE),52.55694,-8.09583,1975
Tipperary,6219,ROSCREA (New Road),52.84889,-8.42667,1984
Tipperary,6312,CASHEL (Ballydoyle House),52.52139,-7.50972,1980
Tipperary,2112,DUNDRUM (KILPATRICK),52.33,-7.74861,1936
Tipperary,6412,DERRYMOUNT,52.35583,-7.92889,1980
Tipperary,6512,MULLINAHONE (Killaghy),52.63611,-7.99583,1981
Tipperary,6519,CLONMEL (BALLINGARRANE),52.84889,-8.42667,1990
Tipperary,6612,CAHIR PARK II,52.54917,-8.01722,1981
Tipperary,6619,DUNDRUM (STOOK W.W.),52.95028,-8.03056,1995
Tipperary,6712,DERRYMOUNT II,52.61167,-7.7,1982
Tipperary,6719,DUNDRUM (KNOCKAVILLA),52.50611,-8.20639,1996
Tipperary,6812,CLOUGHJORDAN (DEERPARK),52.342,-7.409,1983
Tipperary,6885,LITTLETON II B. NA M.,52.35796,-7.6748123,2021
Tipperary,6919,LIMERICK JUNCTION (SOLOHEAD),52.72639,-8.40278,2005
Tipperary,1112,CARRICK-ON-SUIR II,52.35139,-8.00972,1951
Tipperary,2185,CLONMEL_WWTP,52.68833,-7.83278,2018
Tipperary,7019,NEWPORT (Coole),52.94639,-8.03917,2014
Tipperary,7112,CAHIR (SCARTNAGLORANE FOR.),52.51417,-7.64944,1984
Tipperary,7119,THURLES RACECOURSE,52.90611,-8.11472,1901
Tipperary,7212,CLOUGHJORDAN-Oxpark,52.30694,-8.14667,1985
Tipperary,2212,FETHARD (PARSONSHILL),52.475,-8.16667,1936
Tipperary,7219,NENAGH (BALLYGIBBON),52.86667,-8.12222,1884
Tipperary,7319,SKEHEENARINKY BRACKBAWN,52.90083,-8.32167,1879
Tipperary,2219,TIPPERARY (CHURCH ST.),52.79722,-8.19167,1943
Tipperary,7419,NENAGH (CLASHNEVIN),52.86667,-8.19889,1919
Tipperary,7512,NENAGH (NENAGH LODGE),52.55472,-7.85222,1987
Tipperary,7519,DOLLA G.S.,52.79611,-8.17028,1907
Tipperary,7612,NENAGH (ST. MARYS RECTORY),52.46139,-7.82806,1988
Tipperary,7619,CASHEL (BALLYKELLY),52.79788,-8.205687,1900
Tipperary,7712,NENAGH (TRAVERSTON),52.79639,-7.82917,1991
Tipperary,7812,CASHEL (BALLYDOYLE HOUSE),52.28056,-7.95139,1991
Tipperary,8012,NENAGH (KILBOY),52.55778,-8.05972,1993
Tipperary,612,TEMPLEMORE (OUR LADY'S),52.67778,-7.79722,1943
Tipperary,8112,CLOGHEEN (CASTLEGRACE),52.62083,-7.93444,1994
Tipperary,2285,DUNDRUM (GARRYDUFF),52.50806,-8.20333,2018
Tipperary,8312,THURLES (HOLME LEA),52.44694,-7.80056,1998
Tipperary,8412,CLONOULTY_Clogher,52.39611,-7.71972,1998
Tipperary,8612,LIMERICK JUNCTION,52.29167,-7.88639,1998
Tipperary,8712,CASHEL (CASTLEBLAKE),52.68667,-7.83056,1999
Tipperary,8812,CLONMEL (ORCHARDSTOWN),52.42417,-7.70472,1999
Tipperary,2319,ARDFINNAN (GARRYDUFF),52.94722,-7.79444,1943
Tipperary,9012,THURLES RACECOURSE,52.4075,-8.17139,2005
Tipperary,9112,SLIEVENAMON G.C.,52.35972,-7.57611,2005
Tipperary,9212,ROSCREA (TRANS.STN.),52.365,-7.68083,2006
Tipperary,9312,AHERLOW (MACKENAGH),52.41083,-7.98889,2006
Tipperary,9412,KILSHEELAN,52.26083,-7.69306,2008
Tipperary,9512,CLONMEL RACECOURSE,52.63972,-7.83806,2012
Tipperary,219,CAHIR (Toureen),52.89444,-8.38889,1875
Tipperary,2412,BALLYMACARBRY (GRAIGNAGOWER),52.51667,-7.89444,1940
Tipperary,9812,HOLYCROSS-Cabragh_Wetlands,52.40556,-8.10278,1938
Tipperary,1212,NENAGH (Castle Lough),52.65556,-7.95,1943
Tipperary,9912,CASHEL (C.B.S.),52.67778,-8.025,1950
Waterford,10112,M.BANSHA (ROSSADREHID),52.35237,-7.684102,1900
Waterford,10212,DRUMBANE G.S.,52.2484,-7.096138,1920
Waterford,1307,M.THURLES (KNOCKLOUGH MTN.),52.1875,-7.08222,1982
Waterford,707,CLONMEL (GLENAM),52.19444,-7.02361,1957
Waterford,2806,WATERFORD (GORTMORE),52.01667,-7.92361,1948
Waterford,407,WATERFORD AIRPORT,52.17778,-7.33333,1950
Waterford,1385,BELLE LAKE (FILTER STN.),52.25417,-7.13139,2018
Waterford,1407,YOUGHAL (BOOLA W.W.),52.08722,-7.6825,1983
Waterford,3106,KILL G.S.,52.15139,-7.85139,1951
Waterford,3306,WATERFORD TYCOR,52.21667,-7.93889,1952
Waterford,1507,DUNGARVAN (Carriglea),52.21167,-7.48139,1985
Waterford,3406,CAPPOQUIN HSE.,52.10139,-7.9875,1952
Waterford,807,KNOCKMEALDOWN MTNS. (THE GAP),52.09028,-7.65694,1963
Waterford,3612,KILMACTHOMAS (Graiguerush),52.26667,-7.71667,1943
Waterford,1607,TALLOW,52.1,-7.56556,1985
Waterford,1612,DUNGARVAN (AGR.RES.STN.),52.28611,-7.31667,1841
Waterford,4006,BALLYMACARBERY G.S.,52.06333,-7.88778,1964
Waterford,4106,DUNGARVAN (OLDCOTE),52.00694,-7.90694,1964
Waterford,1707,PORTLAW (Mayfield),52.13139,-7.09972,1986
Waterford,1712,KNOCKANORE,52.20972,-7.27083,1886
Waterford,4512,YOUGHAL (Glendine W.W.),52.30694,-7.50417,1950
Waterford,907,FENOR TRAMORE,51.94167,-7.79583,1975
Waterford,507,KNOCKADERRY RESV.NO.1,52.04722,-7.59167,1950
Waterford,112,RATHGORMACK,52.25278,-7.10278,1919
Waterford,506,MONATRAY EAST,52.21111,-7.73056,1944
Waterford,4706,RING G.S.,51.98056,-7.81389,1978
Waterford,1807,WATERFORD (Glenville),52.13444,-7.4675,1993
Waterford,1812,BALLINAMULT G.S.,52.25278,-7.13056,1886
Waterford,307,YOUGHAL (KINSALEBEG),52.08889,-7.61667,1944
Waterford,5112,STRADBALLY,52.25833,-7.02222,1956
Waterford,1906,WATERFORD (Tycor),52.11944,-7.73889,1944
Waterford,1907,DUNGARVAN G.S.,52.22778,-7.46389,1993
Waterford,1912,WATERFORD (FAITHLEGG HSE.),52.20833,-7.27778,1905
Waterford,312,CAPPAGH G.S.,52.33611,-7.43611,1900
Waterford,1007,ASHTOWN,51.99583,-7.75,1977
Waterford,5506,KNOCKADERRY RESV.NO.2,52.2125,-7.74833,1984
Waterford,2007,CARRICK ON SUIR (SESKIN),52.10389,-7.54444,1995
Waterford,5712,GRANGE (BALLYLANGADON),52.25,-7.1,1965
Waterford,207,BALLINAMULT (Doon),52.16944,-7.52222,1944
Waterford,6112,DUNGARVAN (CLONEA),52.23333,-7.32639,1972
Waterford,2106,WATERFORD (NEWTOWN SCH.),52.14167,-8.00278,1944
Waterford,2107,LEAMYBRIEN G.S.,52.15444,-7.22472,2008
Waterford,6406,BALLYSHONOCK RESERVOIR,52.07389,-7.98194,1986
Waterford,1085,GLENCAIRN (ST.MARY'S ABBEY),52.08056,-7.555,2018
Waterford,1106,FENOR_SOUTH,52.18889,-7.86111,1944
Waterford,1107,TALLOW KILMORE,52.15444,-7.21,1981
Waterford,107,DUNGARVAN WWTP,52.14722,-6.98889,1930
Waterford,2207,CAPPOQUIN (MT.MELLERAY),52.17333,-7.15306,2014
Waterford,7312,FENOR (Islandtarsney),52.22083,-7.12556,1985
Waterford,606,DUNMORE EAST O.P.W.,52.05278,-7.90278,1944
Waterford,7412,TRAMORE (Ard na Groi),52.22833,-7.23306,1986
Waterford,607,WATERFORD (BALLINDUD),52.13056,-7.45972,1950
Waterford,7706,KILLENAGH G.S.,52.10639,-8.00278,2000
Waterford,8006,ADAMSTOWN,52.1225,-7.95194,2001
Waterford,8106,STRADBALLY G.S.,52.14472,-7.84556,2001
Waterford,8212,TALLOWBRIDGE,52.29083,-7.30083,1994
Waterford,8506,GLENCAIRN (TOURTANE HOUSE),52.13417,-7.92972,2003
Waterford,8512,CAPPOQUIN (STATION HOUSE),52.25333,-7.02222,1998
Waterford,2307,PORTLAW-MAYFIELD II,52.16583,-7.06417,2014
Waterford,8912,LISMORE,52.27222,-7.37028,2004
Waterford,9106,FAITHLEGG (GOLF CLUB),51.95889,-7.82167,2012
Waterford,9506,DUNMORE EAST (Kilmacleague),52.14,-7.93333,1909
Waterford,1207,PORTLAW (Ballyvallican),52.16389,-7.16389,1981
Waterford,9712,KINSALEBEG-Ferrypoint,52.22917,-7.03472,1876
Waterford,9907,LISMORE CASTLE,52.15667,-7.59861,1984
Westmeath,2429,TRAMORE (Knockanduff),53.34722,-7.85,1942
Westmeath,1222,WATERFORD (BROOK LODGE),53.47778,-7.36667,1875
Westmeath,2529,M.CROHAUN,53.475,-7.86389,1942
Westmeath,2722,BALLINAHOWN G.S.,53.43472,-7.38472,1972
Westmeath,2731,MULLINGAR (BELVEDERE HSE.),53.53333,-7.02917,1951
Westmeath,1322,GLASSON G.S.,53.44444,-7.63889,1904
Westmeath,2831,MULLINGAR (DALYSTOWN N.S.),53.51389,-7.1375,1951
Westmeath,230,BALLIVOR (Hill Of Down),53.68056,-7.32778,1909
Westmeath,2922,MOATE (COOLATORE),53.53722,-7.36222,1973
Westmeath,3022,KILLUCAN G.S.,53.36778,-7.3975,1984
Westmeath,730,CASTLEPOLLARD (Pakenham Hall),53.58056,-7.52778,1944
Westmeath,731,MULLINGAR II,53.60833,-7.09444,1943
Westmeath,422,TYRRELLSPASS,53.38889,-7.375,1943
Westmeath,3531,BALLYNACARGY G.S.,53.49306,-7.1,1957
Westmeath,122,DELVIN G.S.,53.57778,-7.33611,1908
Westmeath,1630,TYRRELLSPASS G.S.,53.58611,-7.53611,1975
Westmeath,829,KILLUCAN (HYDE PARK),53.425,-7.77222,1952
Westmeath,831,MULLINGAR (Ballynegal),53.66389,-7.01111,1943
Westmeath,830,BALLYNACARRIGY (ROCK BROOK)GS,53.62222,-7.39167,1944
Westmeath,1675,MOUNTEMPLE G.S.,53.53722,-7.36222,2009
Westmeath,875,CLONMELLON G.S.,53.53722,-7.36222,2002
Westmeath,4331,MULTYFARNHAM G.S.,53.50833,-7.14111,1984
Westmeath,1730,MULLINGAR_CR3000X,53.54306,-7.57639,1976
Westmeath,4629,MULLINGAR,53.40556,-7.84444,1962
Westmeath,4631,RATHWIRE,53.45972,-7.11111,1993
Westmeath,930,BALLYNACARRIGY (RATH CASTLE),53.65556,-7.51944,1944
Westmeath,1922,ATHLONE (Glynnwood),53.44444,-7.48333,1942
Westmeath,5331,KINNEGAD (Mullingar Road),53.6125,-7.10694,1999
Westmeath,1929,RATHOWEN G.S.,53.42222,-7.94167,1898
Westmeath,5731,CASTLETOWNGEOGHAN G.S.,53.68361,-7.16944,2007
Westmeath,5831,DELVIN CASTLE G.C.,53.50083,-7.11139,2010
Westmeath,2022,ATHLONE O.P.W.,53.36944,-7.49722,1942
Westmeath,6029,COLLINSTOWN (Lough Bawn),53.43139,-7.8725,1985
Westmeath,129,KILLUCAN(Ballyhaw),53.43889,-7.83889,1870
Westmeath,2122,KILBEGGAN G.S.,53.39444,-7.725,1942
Westmeath,2130,ATHLONE (MOYDRUM),53.65333,-7.60083,1999
Westmeath,1122,ATHLONE (Twyford),53.44444,-7.49167,1961
Westmeath,2222,MOATE G.S.,53.52222,-7.35556,1943
Westmeath,2230,RATHOWEN (KILLINAGH),53.67306,-7.37222,1999
Westmeath,1131,CASTLETOWNGEOGHAN N.S.,53.45556,-7.10139,1942
Westmeath,1130,MULLINGAR S.W.S.,53.67917,-7.41806,1951
Westmeath,330,COOLE (Coolure),53.49167,-7.68056,1942
Wexford,108,KINNEGAD G.S.,52.31056,-6.76639,1873
Wexford,2615,COOLE (Coolnagun),52.25,-6.33472,1956
Wexford,1308,BALLYMORE G.S.,52.39389,-6.84806,1998
Wexford,1315,FOULKESMILL (Longraigue),52.34167,-6.46806,1949
Wexford,1316,Rosslare,52.65556,-6.29167,1990
Wexford,2715,OLD ROSS (Dunanore),52.54861,-6.73611,1902
Wexford,708,WEXFORD (CO.HALL),52.22083,-6.92778,1949
Wexford,2815,GOREY (KNOCKMULLEN),52.32778,-6.51389,1959
Wexford,408,ENNISCORTHY (WOODBROOK),52.19028,-6.83889,1949
Wexford,715,DUNCANNON G.S.,52.56528,-6.74583,1950
Wexford,716,WEXFORD (NEWBAY HSE.),52.55833,-6.23472,1949
Wexford,2915,FETHARD ON SEA G.S.,52.325,-6.51667,1961
Wexford,1415,KILTEALY,52.38472,-6.45278,1949
Wexford,3015,CLONEVAN G.S.,52.43333,-6.74583,1963
Wexford,1416,WEXFORD (COOLREE RESV.),52.55139,-6.35611,1994
Wexford,416,CASTLEBRIDGE G.S.,52.76111,-6.23889,1949
Wexford,3114,CLONROCHE,52.2875,-6.93889,1946
Wexford,3214,MONAMOLIN,52.4,-6.92778,1946
Wexford,3215,COOLGREANY G.S.,52.33889,-6.47222,1967
Wexford,3314,CAMPILE G.S.,52.45,-6.85833,1946
Wexford,1515,NEW ROSS (TRANS.STN.),52.45,-6.71528,1949
Wexford,1516,WEXFORD (MUNICIPAL BLDGS.),52.68806,-6.21306,1997
Wexford,3415,BALLYWILLIAM G.S.,52.34167,-6.50111,1974
Wexford,808,CLONROCHE G.S.,52.13333,-6.92222,1970
Wexford,3615,KILDERMOT,52.17778,-6.36111,1975
Wexford,816,WEXFORD (Newtown W.W.),52.675,-6.29722,1951
Wexford,3815,CHURCHTOWN,52.18889,-6.35,1977
Wexford,1616,CARNSORE POINT,52.76639,-6.2425,2003
Wexford,3915,GOREY G.S.,52.38778,-6.46278,1983
Wexford,4015,CARNE(CHURCHTOWN),52.46306,-6.56083,1983
Wexford,4114,COOLGREANEY (St.Martins),52.39167,-6.95556,1959
Wexford,4115,CASTLEBRIDGE (Ballyboggan),52.55417,-6.75722,1984
Wexford,285,ENNISCORTHY (Brownswood),52.3175,-6.94083,2017
Wexford,4215,NEW ROSS (ALBATROS FERTILIZERS L,52.68194,-6.60583,1984
Wexford,475,KILTEALY (Askinvillar),52.29167,-6.5,2003
Wexford,1716,JFK PARK,52.63333,-6.23806,2007
Wexford,4315,BUNCLODY (Corragh),52.59306,-6.50139,1985
Wexford,185,JOHNSTOWN CASTLE,52.35722,-6.42056,2017
Wexford,4514,ARDAMINE HOUSE (MIDDLETOWN HSE),52.3175,-6.94083,1965
Wexford,908,FERNS II,52.21556,-6.91278,1994
Wexford,1775,WEXFORD WILDFOWL RESERVE,52.29778,-6.49667,2009
Wexford,4615,JOHN F KENNEDY PARK,52.5575,-6.45139,1987
Wexford,508,DUNCANNON,52.17778,-6.58194,1949
Wexford,915,JOHNSTOWN CASTLE 2,52.29167,-6.5,1914
Wexford,916,BOOLAVOGUE (Knockavocca),52.64167,-6.23333,1952
Wexford,4715,KILMORE QUAY G.S.,52.63306,-6.54972,1988
Wexford,1816,JOHNSTOWN CASTLE,52.68222,-6.28833,2010
Wexford,4815,COURTOWN HARBOUR G.S.,52.35722,-6.42028,1992
Wexford,308,FERNS III,52.27778,-6.83889,1949
Wexford,4915,GOREY (Garden City),52.51528,-6.65917,1992
Wexford,516,WEXFORD WILDFOWL RESERVE,52.50278,-6.39028,1949
Wexford,5115,BALLYCULLANE G.S.,52.44361,-6.42639,1994
Wexford,5215,CAIM (Monglass),52.38278,-6.45639,1994
Wexford,5280,OULART G.S.,52.12361,-6.92944,2000
Wexford,1915,BALLYMURN (TILHILL),52.65556,-6.64861,1949
Wexford,1916,CASTLEBRIDGE (Sewage Works),52.5,-6.33333,1893
Wexford,5315,LH_HOOK_HEAD,52.305,-6.50694,1996
Wexford,5380,BUNCLODY G.S.,52.20306,-6.2075,2000
Wexford,5415,GOREY (WELLS),52.44444,-6.78917,2003
Wexford,1008,RATHASPICK,52.21,-6.42583,1997
Wexford,5515,LH_TUSKAR,52.52306,-6.80139,2012
Wexford,315,CLONROCHE (Knoxtown),52.71528,-6.34722,1949
Wexford,5615,TACUMSHANE,52.37056,-6.59917,2013
Wexford,316,KILLANNE (Corrageen),52.51667,-6.28056,1940
Wexford,1016,HOLLYFORT G.S.,52.51389,-6.24306,1953
Wexford,1015,GLYNN (Bulgan),52.5,-6.56944,1949
Wexford,5714,KILMUCKRIDGE (UPTON HYDRO),52.40194,-6.93722,1985
Wexford,5715,KILMUCKRIDGE (MORRISCASTLE),52.38944,-6.465,2016
Wexford,2016,ENNISCORTHY (VOC.SCH.),52.387,-6.372,2021
Wexford,5815,NEW ROSS W.W.,52.393,-6.637,2019
Wexford,208,CASTLEBRIDGE (Ballyboggan Lower),52.23472,-6.58472,1949
Wexford,5915,CURRACLOE-Coolrainey,52.50667,-6.55972,1926
Wexford,6015,GALBALLY-Coolafullaun,52.52889,-6.61833,1903
Wexford,6115,BALDWINSTOWN G.S.,52.51778,-6.78278,1925
Wexford,6215,ENNISCORTHY (ENNISCORTHY RECTORY,52.55278,-6.505,1908
Wexford,6285,ENNISCORTHY (MONART RECTORY),52.64472,-6.637,2018
Wexford,6315,ENNISCORTHY (MONKSGRANGE),52.51111,-6.72,1871
Wexford,6415,ENNISCORTHY (SUMMERVILLE),52.474667,-6.815099,1900
Wexford,1108,BUNCLODY WWTP,52.21139,-6.78722,1997
Wexford,6985,ENNISCORTHY (BALLYHIGHLAND),52.562424,-6.209355,2021
Wexford,1115,BALLINDONEY HOUSE (TEMPLELUDIGAN,52.42361,-6.52917,1949
Wexford,1116,BANNOW,52.5625,-6.21139,1984
Wexford,215,CAHORE-Kilmichael,52.38194,-6.57639,1949
Wexford,608,OYLEGATE G.S.,52.3625,-6.7625,1949
Wexford,116,CAHORE (Kilmichael House),52.65278,-6.22917,1866
Wexford,616,KILLURIN G.S.,52.44583,-6.34861,1949
Wexford,216,CARRICKBYRNE G.S.,52.66944,-6.3,1928
Wexford,2315,GOREY (Courtown House),52.59167,-6.50139,1950
Wexford,1208,BLACKWATER G.S.,52.35083,-6.69778,1998
Wexford,9815,GOREY (Ram's Gate),52.54722,-6.79667,1984
Wexford,1215,FERNS,52.25139,-6.34028,1949
Wexford,1216,TAGHMON (Kilgarvan),52.66806,-6.28694,1985
Wicklow,220,M.BLACKSTAIRS MOUNTAIN,52.95556,-6.35,1951
Wicklow,9924,ROSSLARE PIER G.S.,53.18611,-6.30556,1937
Wicklow,1220,GOREY (TREATMENT WORKS),52.81528,-6.18889,1957
Wicklow,18523,GLENMALURE (For.Stn.),53.15139,-6.29861,1995
Wicklow,18623,M.LOUGH BRAY (LOWER),53.13889,-6.4375,1976
Wicklow,18723,ARKLOW (SHELTON ABBEY),53.05972,-6.44722,1971
Wicklow,18823,M.LIFFEY HEAD,53.04167,-6.55417,1967
Wicklow,18923,M.SORREL PASS(NO.2),53.05694,-6.46528,1967
Wicklow,19023,M.BALLINAGEE,53.16333,-6.425,1937
Wicklow,19123,M.CURROUGH NO.2A,53.15833,-6.36389,1937
Wicklow,19323,M.OAKWOOD NO.2,53.08333,-6.45833,1937
Wicklow,1224,M.BALLINATONA,53.01944,-6.06111,1903
Wicklow,19223,M.BROCKEY LODGE,53.01944,-6.525,1937
Wicklow,19423,M.MOANBANE NO.1,53.09444,-6.46389,1937
Wicklow,19523,RATHNEW (CLONMANNON),53.08611,-6.44167,1937
Wicklow,19623,M.CURROUGH NO.2,53.05278,-6.46667,1937
Wicklow,19723,M.MOANBANE NO.2,53.13889,-6.31667,1937
Wicklow,19823,M.MOANBANE NO.4,53.13889,-6.43333,1937
Wicklow,19923,M.OAKWOOD,53.04444,-6.40833,1937
Wicklow,2515,M.SALLY GAP,52.75278,-6.53611,1951
